date,code,close
2023-10-04,2603,110.0
2023-10-04,2605,22.9
2023-10-04,2606,45.4
2023-10-04,2607,27.6
2023-10-04,2608,36.7
2023-10-04,2609,44.55
2023-10-04,2610,20.55
2023-10-04,2611,12.8
2023-10-04,2612,43.25
2023-10-04,2613,20.65
2023-10-04,2614,23.2
2023-10-04,2615,46.35
2023-10-04,2616,30.6
2023-10-04,2617,28.5
2023-10-04,2618,28.3
2023-10-04,2630,37.25
2023-10-04,2633,29.85
2023-10-04,2634,53.3
2023-10-04,2636,76.4
2023-10-04,2637,47.9
2023-10-04,2642,40.45
2023-10-04,2645,105.0
2023-10-04,2701,12.3
2023-10-04,2702,20.25
2023-10-04,2704,50.6
2023-10-04,2705,17.0
2023-10-04,2706,14.8
2023-10-04,2707,211.0
2023-10-04,2712,34.5
2023-10-04,2722,47.1
2023-10-04,2723,104.5
2023-10-04,2727,260.5
2023-10-04,2731,120.5
2023-10-04,2739,36.75
2023-10-04,2748,70.2
2023-10-04,2753,178.5
2023-10-04,2801,17.05
2023-10-04,2809,37.3
2023-10-04,2812,14.7
2023-10-04,2816,26.4
2023-10-04,2820,14.35
2023-10-04,2832,23.0
2023-10-04,2834,13.0
2023-10-04,2836,11.9
2023-10-04,2836A,20.9
2023-10-04,2838,13.1
2023-10-04,2838A,51.0
2023-10-04,2845,11.4
2023-10-04,2849,13.65
2023-10-04,2850,59.8
2023-10-04,2851,22.6
2023-10-04,2852,16.45
2023-10-04,2855,18.25
2023-10-04,2867,5.06
2023-10-04,2880,20.2
2023-10-04,2881,59.7
2023-10-04,2881A,61.0
2023-10-04,2881B,60.0
2023-10-04,2881C,56.0
2023-10-04,2882,43.55
2023-10-04,2882A,59.5
2023-10-04,2882B,60.0
2023-10-04,2883,11.55
2023-10-04,2883B,6.57
2023-10-04,2884,23.8
2023-10-04,2885,24.25
2023-10-04,2886,36.85
2023-10-04,2887,17.6
2023-10-04,2887E,50.7
2023-10-04,2887F,45.85
2023-10-04,2887Z1,16.75
2023-10-04,2888,8.94
2023-10-04,2888A,30.1
2023-10-04,2888B,30.1
2023-10-04,2889,11.65
2023-10-04,2890,17.15
2023-10-04,2891,23.7
2023-10-04,2891B,60.4
2023-10-04,2891C,60.0
2023-10-04,2892,26.0
2023-10-04,2897,9.36
2023-10-04,2897A,10.05
2023-10-04,2901,26.8
2023-10-04,2903,23.5
2023-10-04,2904,18.65
2023-10-04,2905,12.45
2023-10-04,2906,16.85
2023-10-04,2908,20.05
2023-10-04,2910,27.05
2023-10-04,2911,6.66
2023-10-04,2912,261.0
2023-10-04,2913,20.6
2023-10-04,2915,58.2
2023-10-04,2923,22.45
2023-10-04,2929,11.55
2023-10-04,2939,30.65
2023-10-04,2945,39.6
2023-10-04,3002,13.45
2023-10-04,3003,72.0
2023-10-04,3004,92.9
2023-10-04,3005,79.5
2023-10-04,3006,86.7
2023-10-04,3008,2080.0
2023-10-04,3010,93.6
2023-10-04,3011,37.1
2023-10-04,3013,46.35
2023-10-04,3014,159.5
2023-10-04,3015,49.25
2023-10-04,3016,57.4
2023-10-04,3017,345.0
2023-10-04,3018,7.91
2023-10-04,3019,62.5
2023-10-04,3021,22.35
2023-10-04,3022,79.5
2023-10-04,3023,326.0
2023-10-04,3024,15.45
2023-10-04,3025,41.7
2023-10-04,3026,98.2
2023-10-04,3027,40.6
2023-10-04,3028,31.9
2023-10-04,3029,61.4
2023-10-04,3030,60.2
2023-10-04,3031,16.9
2023-10-04,3032,79.5
2023-10-04,3033,27.35
2023-10-04,3034,431.5
2023-10-04,3035,303.0
2023-10-04,3036,111.5
2023-10-04,3036A,44.6
2023-10-04,3037,174.0
2023-10-04,3038,30.6
2023-10-04,3040,29.5
2023-10-04,3041,17.85
2023-10-04,3042,97.0
2023-10-04,3043,43.35
2023-10-04,3044,206.5
2023-10-04,3045,93.5
2023-10-04,3046,74.2
2023-10-04,3047,14.05
2023-10-04,3048,23.3
2023-10-04,3049,9.34
2023-10-04,3050,15.35
2023-10-04,3051,30.0
2023-10-04,3052,11.35
2023-10-04,3054,20.7
2023-10-04,3055,38.45
2023-10-04,3056,28.1
2023-10-04,3057,11.55
2023-10-04,3058,19.8
2023-10-04,3059,34.0
2023-10-04,3060,18.8
2023-10-04,3062,21.95
2023-10-04,3090,58.1
2023-10-04,3092,37.05
2023-10-04,3094,35.5
2023-10-04,3130,202.0
2023-10-04,3138,148.0
2023-10-04,3149,13.85
2023-10-04,3164,22.95
2023-10-04,3167,50.7
2023-10-04,3189,107.0
2023-10-04,3209,34.0
2023-10-04,3229,14.2
2023-10-04,3231,106.0
2023-10-04,3257,75.4
2023-10-04,3266,13.4
2023-10-04,3296,15.95
2023-10-04,3305,62.9
2023-10-04,3308,52.2
2023-10-04,3311,37.95
2023-10-04,3312,18.7
2023-10-04,3321,16.75
2023-10-04,3338,60.4
2023-10-04,3346,50.4
2023-10-04,3356,45.2
2023-10-04,3376,80.4
2023-10-04,3380,38.35
2023-10-04,3406,376.0
2023-10-04,3413,186.0
2023-10-04,3416,113.0
2023-10-04,3419,18.4
2023-10-04,3432,11.4
2023-10-04,3437,17.2
2023-10-04,3443,1400.0
2023-10-04,3447,40.8
2023-10-04,3450,62.7
2023-10-04,3454,150.0
2023-10-04,3481,12.5
2023-10-04,3494,6.57
2023-10-04,3501,50.4
2023-10-04,3504,61.3
2023-10-04,3515,215.0
2023-10-04,3518,35.1
2023-10-04,3528,50.3
2023-10-04,3530,81.1
2023-10-04,3532,148.5
2023-10-04,3533,826.0
2023-10-04,3535,18.7
2023-10-04,3543,20.8
2023-10-04,3545,79.2
2023-10-04,3550,15.2
2023-10-04,3557,52.1
2023-10-04,3563,205.5
2023-10-04,3576,14.25
2023-10-04,3583,202.0
2023-10-04,3588,66.8
2023-10-04,3591,22.05
2023-10-04,3592,366.0
2023-10-04,3593,11.95
2023-10-04,3596,163.0
2023-10-04,3605,29.15
2023-10-04,3607,15.0
2023-10-04,3617,282.0
2023-10-04,3622,39.25
2023-10-04,3645,40.15
2023-10-04,3652,28.05
2023-10-04,3653,642.0
2023-10-04,3661,2690.0
2023-10-04,3665,270.5
2023-10-04,3669,53.1
2023-10-04,3673,34.0
2023-10-04,3679,95.8
2023-10-04,3682,6.37
2023-10-04,3686,12.9
2023-10-04,3694,38.5
2023-10-04,3701,61.7
2023-10-04,3702,61.3
2023-10-04,3702A,45.5
2023-10-04,3703,26.75
2023-10-04,3704,48.3
2023-10-04,3705,43.75
2023-10-04,3706,41.2
2023-10-04,3708,89.2
2023-10-04,3711,109.5
2023-10-04,3712,32.95
2023-10-04,3714,42.85
2023-10-04,3715,87.2
2023-10-04,4104,88.0
2023-10-04,4106,27.5
2023-10-04,4108,20.25
2023-10-04,4119,96.4
2023-10-04,4133,31.65
2023-10-04,4137,194.0
2023-10-04,4142,33.75
2023-10-04,4148,46.15
2023-10-04,4155,25.35
2023-10-04,4164,61.4
2023-10-04,4190,66.1
2023-10-04,4306,16.1
2023-10-04,4414,3.67
2023-10-04,4426,20.8
2023-10-04,4438,112.5
2023-10-04,4439,121.0
2023-10-04,4440,27.1
2023-10-04,4526,17.2
2023-10-04,4532,19.5
2023-10-04,4536,175.5
2023-10-04,4540,32.0
2023-10-04,4545,29.6
2023-10-04,4551,137.0
2023-10-04,4552,33.85
2023-10-04,4555,56.5
2023-10-04,4557,117.0
2023-10-04,4560,35.5
2023-10-04,4562,15.2
2023-10-04,4564,27.45
2023-10-04,4566,54.2
2023-10-04,4569,97.8
2023-10-04,4571,71.5
2023-10-04,4572,161.0
2023-10-04,4576,64.9
2023-10-04,4581,73.3
2023-10-04,4583,202.0
2023-10-04,4720,14.6
2023-10-04,4722,34.25
2023-10-04,4737,74.0
2023-10-04,4739,76.5
2023-10-04,4746,86.3
2023-10-04,4755,135.0
2023-10-04,4763,1030.0
2023-10-04,4764,43.85
2023-10-04,4766,195.5
2023-10-04,4770,291.0
2023-10-04,4904,72.1
2023-10-04,4906,36.6
2023-10-04,4912,83.8
2023-10-04,4915,69.3
2023-10-04,4916,37.0
2023-10-04,4919,125.0
2023-10-04,4927,57.0
2023-10-04,4930,26.9
2023-10-04,4934,31.75
2023-10-04,4935,50.6
2023-10-04,4938,76.2
2023-10-04,4942,42.55
2023-10-04,4943,15.15
2023-10-04,4952,50.4
2023-10-04,4956,14.45
2023-10-04,4958,97.4
2023-10-04,4960,11.9
2023-10-04,4961,278.5
2023-10-04,4967,72.5
2023-10-04,4968,143.0
2023-10-04,4976,40.3
2023-10-04,4977,79.3
2023-10-04,4989,27.8
2023-10-04,4999,34.8
2023-10-04,5007,56.1
2023-10-04,5203,87.3
2023-10-04,5215,58.1
2023-10-04,5222,161.0
2023-10-04,5225,62.1
2023-10-04,5234,107.0
2023-10-04,5243,63.5
2023-10-04,5244,31.45
2023-10-04,5258,121.5
2023-10-04,5269,1235.0
2023-10-04,5283,108.5
2023-10-04,5284,136.5
2023-10-04,5285,82.1
2023-10-04,5288,173.5
2023-10-04,5306,130.5
2023-10-04,5388,121.5
2023-10-04,5434,163.5
2023-10-04,5469,59.2
2023-10-04,5471,46.25
2023-10-04,5484,21.8
2023-10-04,5515,13.8
2023-10-04,5519,23.45
2023-10-04,5521,7.89
2023-10-04,5522,58.4
2023-10-04,5525,25.0
2023-10-04,5531,9.58
2023-10-04,5533,19.8
2023-10-04,5534,73.9
2023-10-04,5538,32.75
2023-10-04,5546,29.75
2023-10-04,5607,53.0
2023-10-04,5608,19.15
2023-10-04,5706,63.8
2023-10-04,5871,177.0
2023-10-04,5871A,96.0
2023-10-04,5876,42.45
2023-10-04,5880,25.1
2023-10-04,5906,80.2
2023-10-04,5907,12.5
2023-10-04,6005,14.2
2023-10-04,6024,45.3
2023-10-04,6108,20.6
2023-10-04,6112,62.5
2023-10-04,6115,45.0
2023-10-04,6116,11.35
2023-10-04,6117,47.6
2023-10-04,6120,16.2
2023-10-04,6128,35.15
2023-10-04,6133,13.8
2023-10-04,6136,19.1
2023-10-04,6139,110.5
2023-10-04,6141,16.9
2023-10-04,6142,10.05
2023-10-04,6152,9.93
2023-10-04,6153,21.55
2023-10-04,6155,27.9
2023-10-04,6164,11.25
2023-10-04,6165,35.15
2023-10-04,6166,65.3
2023-10-04,6168,23.3
2023-10-04,6176,124.5
2023-10-04,6177,31.75
2023-10-04,6183,66.9
2023-10-04,6184,50.1
2023-10-04,6189,47.45
2023-10-04,6191,62.7
2023-10-04,6192,84.5
2023-10-04,6196,137.0
2023-10-04,6197,73.2
2023-10-04,6201,47.7
2023-10-04,6202,62.0
2023-10-04,6205,70.4
2023-10-04,6206,65.5
2023-10-04,6209,27.85
2023-10-04,6213,93.9
2023-10-04,6214,106.0
2023-10-04,6215,24.2
2023-10-04,6216,29.45
2023-10-04,6224,54.6
2023-10-04,6225,9.33
2023-10-04,6226,9.93
2023-10-04,6230,146.0
2023-10-04,6235,146.0
2023-10-04,6239,102.0
2023-10-04,6243,45.0
2023-10-04,6257,57.6
2023-10-04,6269,87.3
2023-10-04,6271,145.5
2023-10-04,6277,81.0
2023-10-04,6278,91.3
2023-10-04,6281,84.2
2023-10-04,6282,43.85
2023-10-04,6283,29.9
2023-10-04,6285,130.5
2023-10-04,6288,33.3
2023-10-04,6405,26.3
2023-10-04,6409,1650.0
2023-10-04,6412,116.0
2023-10-04,6414,264.0
2023-10-04,6415,295.5
2023-10-04,6416,83.0
2023-10-04,6426,70.3
2023-10-04,6431,18.05
2023-10-04,6438,106.0
2023-10-04,6442,78.5
2023-10-04,6443,27.7
2023-10-04,6449,72.2
2023-10-04,6451,163.0
2023-10-04,6456,57.8
2023-10-04,6464,87.9
2023-10-04,6477,39.0
2023-10-04,6491,399.5
2023-10-04,6504,73.1
2023-10-04,6505,78.1
2023-10-04,6515,689.0
2023-10-04,6525,67.3
2023-10-04,6531,386.0
2023-10-04,6533,404.0
2023-10-04,6541,63.6
2023-10-04,6550,77.4
2023-10-04,6552,36.25
2023-10-04,6558,22.35
2023-10-04,6573,14.65
2023-10-04,6579,152.0
2023-10-04,6581,89.0
2023-10-04,6582,49.5
2023-10-04,6585,124.0
2023-10-04,6591,52.3
2023-10-04,6592,127.5
2023-10-04,6592A,94.1
2023-10-04,6592B,93.0
2023-10-04,6598,23.3
2023-10-04,6605,139.5
2023-10-04,6606,24.05
2023-10-04,6625,97.5
2023-10-04,6641,43.0
2023-10-04,6655,124.0
2023-10-04,6657,59.0
2023-10-04,6666,67.9
2023-10-04,6668,36.55
2023-10-04,6669,1590.0
2023-10-04,6670,200.5
2023-10-04,6671,39.8
2023-10-04,6672,97.9
2023-10-04,6674,26.95
2023-10-04,6689,117.0
2023-10-04,6691,260.0
2023-10-04,6695,41.45
2023-10-04,6698,30.15
2023-10-04,6706,64.1
2023-10-04,6715,151.0
2023-10-04,6719,235.0
2023-10-04,6743,52.9
2023-10-04,6753,96.1
2023-10-04,6754,47.7
2023-10-04,6756,207.0
2023-10-04,6757,28.7
2023-10-04,6768,64.1
2023-10-04,6770,26.1
2023-10-04,6776,53.1
2023-10-04,6781,621.0
2023-10-04,6782,204.5
2023-10-04,6789,206.0
2023-10-04,6790,38.35
2023-10-04,6792,92.7
2023-10-04,6796,112.5
2023-10-04,6799,152.0
2023-10-04,6806,105.0
2023-10-04,6807,32.05
2023-10-04,6830,148.0
2023-10-04,6834,25.2
2023-10-04,6835,38.6
2023-10-04,6854,100.0
2023-10-04,6861,82.5
2023-10-04,6863,140.5
2023-10-04,6869,84.8
2023-10-04,6873,108.0
2023-10-04,6901,40.65
2023-10-04,8011,18.85
2023-10-04,8016,281.5
2023-10-04,8021,27.0
2023-10-04,8028,51.2
2023-10-04,8033,57.7
2023-10-04,8039,42.45
2023-10-04,8046,264.0
2023-10-04,8070,30.9
2023-10-04,8072,25.9
2023-10-04,8081,276.0
2023-10-04,8101,4.34
2023-10-04,8103,39.95
2023-10-04,8104,34.95
2023-10-04,8105,13.0
2023-10-04,8110,13.4
2023-10-04,8112,56.4
2023-10-04,8112A,40.7
2023-10-04,8114,103.5
2023-10-04,8131,38.25
2023-10-04,8150,37.5
2023-10-04,8163,43.1
2023-10-04,8201,16.8
2023-10-04,8210,233.5
2023-10-04,8213,44.95
2023-10-04,8215,35.05
2023-10-04,8222,46.7
2023-10-04,8249,29.2
2023-10-04,8261,83.1
2023-10-04,8271,60.6
2023-10-04,8341,112.5
2023-10-04,8367,39.0
2023-10-04,8374,28.6
2023-10-04,8404,20.6
2023-10-04,8411,14.1
2023-10-04,8422,175.0
2023-10-04,8429,10.0
2023-10-04,8438,25.95
2023-10-04,8442,85.1
2023-10-04,8443,11.5
2023-10-04,8454,500.0
2023-10-04,8462,122.5
2023-10-04,8463,23.15
2023-10-04,8464,306.5
2023-10-04,8466,39.75
2023-10-04,8467,89.4
2023-10-04,8473,26.75
2023-10-04,8478,396.0
2023-10-04,8481,51.6
2023-10-04,8482,65.3
2023-10-04,8499,122.0
2023-10-04,8926,40.05
2023-10-04,8940,23.3
2023-10-04,8996,283.0
2023-10-04,9103,6.1
2023-10-04,910322,22.0
2023-10-04,9105,3.95
2023-10-04,910861,5.2
2023-10-04,9110,7.7
2023-10-04,911608,2.98
2023-10-04,911622,5.23
2023-10-04,911868,1.13
2023-10-04,912000,2.79
2023-10-04,9136,6.22
2023-10-04,9802,119.0
2023-10-04,9902,11.6
2023-10-04,9904,28.55
2023-10-04,9905,23.85
2023-10-04,9906,49.65
2023-10-04,9907,16.45
2023-10-04,9908,32.7
2023-10-04,9910,188.0
2023-10-04,9911,63.9
2023-10-04,9912,10.3
2023-10-04,9914,176.0
2023-10-04,9917,107.0
2023-10-04,9918,40.2
2023-10-04,9919,19.8
2023-10-04,9921,180.0
2023-10-04,9924,42.55
2023-10-04,9925,40.1
2023-10-04,9926,54.8
2023-10-04,9927,54.8
2023-10-04,9928,28.0
2023-10-04,9929,16.05
2023-10-04,9930,57.7
2023-10-04,9931,38.9
2023-10-04,9933,39.0
2023-10-04,9934,14.65
2023-10-04,9935,17.45
2023-10-04,9937,68.7
2023-10-04,9938,55.6
2023-10-04,9939,105.5
2023-10-04,9940,28.7
2023-10-04,9941,179.5
2023-10-04,9941A,48.3
2023-10-04,9942,132.5
2023-10-04,9943,88.4
2023-10-04,9944,19.45
2023-10-04,9945,34.0
2023-10-04,9946,16.0
2023-10-04,9955,20.95
2023-10-04,9958,182.0
2023-10-05,0050,123.65
2023-10-05,0051,70.05
2023-10-05,0052,115.35
2023-10-05,0053,67.0
2023-10-05,0055,23.15
2023-10-05,0056,35.69
2023-10-05,0057,91.1
2023-10-05,0061,17.54
2023-10-05,006203,60.15
2023-10-05,006204,86.25
2023-10-05,006205,29.94
2023-10-05,006206,28.76
2023-10-05,006207,23.08
2023-10-05,006208,71.4
2023-10-05,00631L,129.5
2023-10-05,00632R,4.89
2023-10-05,00633L,34.56
2023-10-05,00634R,4.74
2023-10-05,00635U,22.58
2023-10-05,00636,20.4
2023-10-05,00636K,6.34
2023-10-05,00637L,13.77
2023-10-05,00638R,10.07
2023-10-05,00639,11.11
2023-10-05,00640L,39.09
2023-10-05,00641R,7.99
2023-10-05,00642U,18.33
2023-10-05,00643,12.55
2023-10-05,00645,30.92
2023-10-05,00646,42.8
2023-10-05,00647L,58.45
2023-10-05,00648R,6.98
2023-10-05,00650L,10.11
2023-10-05,00651R,9.42
2023-10-05,00652,33.04
2023-10-05,00653L,48.1
2023-10-05,00654R,7.6
2023-10-05,00655L,23.91
2023-10-05,00656R,8.97
2023-10-05,00657,36.73
2023-10-05,00657K,11.38
2023-10-05,00660,30.09
2023-10-05,00661,39.63
2023-10-05,00662,61.45
2023-10-05,00663L,120.2
2023-10-05,00664R,5.49
2023-10-05,00665L,6.41
2023-10-05,00666R,16.27
2023-10-05,00668,38.75
2023-10-05,00668K,12.01
2023-10-05,00669R,8.32
2023-10-05,00670L,79.75
2023-10-05,00671R,4.94
2023-10-05,00673R,7.7
2023-10-05,00674R,13.29
2023-10-05,00675L,52.45
2023-10-05,00676R,3.05
2023-10-05,00678,25.05
2023-10-05,00680L,7.9
2023-10-05,00681R,21.98
2023-10-05,00682U,21.36
2023-10-05,00683L,23.3
2023-10-05,00684R,15.36
2023-10-05,00685L,46.68
2023-10-05,00686R,3.28
2023-10-05,00688L,7.82
2023-10-05,00689R,22.86
2023-10-05,00690,27.2
2023-10-05,00692,30.97
2023-10-05,00693U,26.75
2023-10-05,00700,11.96
2023-10-05,00701,25.41
2023-10-05,00702,20.0
2023-10-05,00703,14.76
2023-10-05,00706L,7.48
2023-10-05,00707R,27.52
2023-10-05,00708L,22.72
2023-10-05,00709,24.58
2023-10-05,00710B,18.41
2023-10-05,00711B,15.05
2023-10-05,00712,9.1
2023-10-05,00713,47.1
2023-10-05,00714,17.31
2023-10-05,00715L,16.75
2023-10-05,00717,14.61
2023-10-05,00728,24.7
2023-10-05,00730,19.35
2023-10-05,00731,66.0
2023-10-05,00733,57.05
2023-10-05,00735,27.95
2023-10-05,00736,19.66
2023-10-05,00737,28.03
2023-10-05,00738U,20.49
2023-10-05,00739,21.11
2023-10-05,00752,17.47
2023-10-05,00753L,7.94
2023-10-05,00757,58.15
2023-10-05,00762,45.0
2023-10-05,00763U,22.63
2023-10-05,00770,35.35
2023-10-05,00771,16.06
2023-10-05,00775B,31.4
2023-10-05,00783,18.99
2023-10-05,00830,32.36
2023-10-05,00850,33.01
2023-10-05,00851,32.9
2023-10-05,00852L,18.31
2023-10-05,00861,30.62
2023-10-05,00865B,43.86
2023-10-05,00875,27.57
2023-10-05,00876,29.39
2023-10-05,00878,20.64
2023-10-05,00881,17.03
2023-10-05,00882,10.58
2023-10-05,00885,12.42
2023-10-05,00891,13.98
2023-10-05,00892,12.36
2023-10-05,00893,17.15
2023-10-05,00894,14.34
2023-10-05,00895,19.01
2023-10-05,00896,15.49
2023-10-05,00897,6.66
2023-10-05,00898,6.91
2023-10-05,00899,17.29
2023-10-05,00900,12.71
2023-10-05,00901,14.65
2023-10-05,00902,10.32
2023-10-05,00903,11.12
2023-10-05,00904,13.06
2023-10-05,00905,9.87
2023-10-05,00907,14.06
2023-10-05,00908,11.47
2023-10-05,00909,16.75
2023-10-05,00910,15.19
2023-10-05,00911,20.11
2023-10-05,00912,14.72
2023-10-05,00913,15.87
2023-10-05,00915,20.9
2023-10-05,00916,17.94
2023-10-05,00917,15.29
2023-10-05,00918,20.5
2023-10-05,00919,20.87
2023-10-05,00920,13.41
2023-10-05,00921,17.53
2023-10-05,00922,16.09
2023-10-05,00923,15.56
2023-10-05,00924,16.82
2023-10-05,00925,17.03
2023-10-05,00926,15.96
2023-10-05,00927,15.49
2023-10-05,00929,17.46
2023-10-05,00930,16.02
2023-10-05,00932,15.16
2023-10-05,01001T,14.78
2023-10-05,01002T,17.71
2023-10-05,01003T,21.78
2023-10-05,01007T,17.6
2023-10-05,01009T,8.04
2023-10-05,01010T,10.01
2023-10-05,020000,9.55
2023-10-05,020002,12.02
2023-10-05,020012,9.27
2023-10-05,020019,13.83
2023-10-05,02001L,17.92
2023-10-05,020020,8.08
2023-10-05,020022,7.93
2023-10-05,020028,7.66
2023-10-05,020029,6.3
2023-10-05,020030,4.7
2023-10-05,020031,4.97
2023-10-05,020032,5.22
2023-10-05,020034,6.39
2023-10-05,020036,5.23
2023-10-05,020037,5.28
2023-10-05,020038,5.61
2023-10-05,1101,32.75
2023-10-05,1101B,47.2
2023-10-05,1102,39.35
2023-10-05,1103,18.35
2023-10-05,1104,25.65
2023-10-05,1108,14.2
2023-10-05,1109,17.8
2023-10-05,1110,18.85
2023-10-05,1201,18.55
2023-10-05,1203,41.0
2023-10-05,1210,52.6
2023-10-05,1213,7.5
2023-10-05,1215,93.5
2023-10-05,1216,68.6
2023-10-05,1217,12.25
2023-10-05,1218,21.8
2023-10-05,1219,19.75
2023-10-05,1220,13.8
2023-10-05,1225,54.5
2023-10-05,1227,37.1
2023-10-05,1229,61.8
2023-10-05,1231,87.9
2023-10-05,1232,141.0
2023-10-05,1233,35.65
2023-10-05,1234,38.5
2023-10-05,1235,79.2
2023-10-05,1256,272.0
2023-10-05,1301,78.7
2023-10-05,1303,64.7
2023-10-05,1304,20.4
2023-10-05,1305,23.6
2023-10-05,1307,26.1
2023-10-05,1308,23.85
2023-10-05,1309,17.15
2023-10-05,1310,15.7
2023-10-05,1312,16.35
2023-10-05,1313,14.85
2023-10-05,1314,9.32
2023-10-05,1315,71.2
2023-10-05,1316,10.85
2023-10-05,1319,78.3
2023-10-05,1321,35.25
2023-10-05,1323,31.5
2023-10-05,1324,16.0
2023-10-05,1325,22.7
2023-10-05,1326,60.9
2023-10-05,1337,7.17
2023-10-05,1338,37.65
2023-10-05,1339,60.3
2023-10-05,1340,11.85
2023-10-05,1341,67.4
2023-10-05,1342,111.0
2023-10-05,1402,28.4
2023-10-05,1409,15.35
2023-10-05,1410,37.6
2023-10-05,1413,8.13
2023-10-05,1414,17.5
2023-10-05,1416,10.5
2023-10-05,1417,12.45
2023-10-05,1418,23.4
2023-10-05,1419,42.55
2023-10-05,1423,23.6
2023-10-05,1432,16.35
2023-10-05,1434,25.4
2023-10-05,1435,43.0
2023-10-05,1436,65.4
2023-10-05,1437,28.85
2023-10-05,1438,29.05
2023-10-05,1439,22.8
2023-10-05,1440,14.6
2023-10-05,1441,13.65
2023-10-05,1442,36.25
2023-10-05,1443,28.7
2023-10-05,1444,10.45
2023-10-05,1445,21.5
2023-10-05,1446,37.7
2023-10-05,1447,7.47
2023-10-05,1449,15.05
2023-10-05,1451,18.7
2023-10-05,1452,16.25
2023-10-05,1453,13.65
2023-10-05,1454,17.8
2023-10-05,1455,9.69
2023-10-05,1456,15.6
2023-10-05,1457,17.5
2023-10-05,1459,9.86
2023-10-05,1460,7.54
2023-10-05,1463,15.4
2023-10-05,1464,13.55
2023-10-05,1465,13.0
2023-10-05,1466,10.85
2023-10-05,1467,11.5
2023-10-05,1468,13.05
2023-10-05,1471,20.1
2023-10-05,1472,42.75
2023-10-05,1473,26.9
2023-10-05,1474,11.45
2023-10-05,1475,51.6
2023-10-05,1476,500.0
2023-10-05,1477,343.0
2023-10-05,1503,114.0
2023-10-05,1504,50.6
2023-10-05,1506,16.15
2023-10-05,1512,12.0
2023-10-05,1513,108.0
2023-10-05,1514,57.4
2023-10-05,1515,43.5
2023-10-05,1516,16.8
2023-10-05,1517,15.0
2023-10-05,1519,287.0
2023-10-05,1521,36.8
2023-10-05,1522,42.9
2023-10-05,1522A,44.95
2023-10-05,1524,26.4
2023-10-05,1525,75.8
2023-10-05,1526,34.05
2023-10-05,1527,39.5
2023-10-05,1528,12.05
2023-10-05,1529,32.25
2023-10-05,1530,30.0
2023-10-05,1531,13.2
2023-10-05,1532,36.75
2023-10-05,1533,56.1
2023-10-05,1535,52.3
2023-10-05,1536,65.4
2023-10-05,1537,131.5
2023-10-05,1538,12.0
2023-10-05,1539,23.6
2023-10-05,1540,17.2
2023-10-05,1541,31.05
2023-10-05,1558,107.5
2023-10-05,1560,154.5
2023-10-05,1568,28.85
2023-10-05,1582,63.6
2023-10-05,1583,62.9
2023-10-05,1587,24.1
2023-10-05,1589,51.9
2023-10-05,1590,987.0
2023-10-05,1597,64.1
2023-10-05,1598,34.9
2023-10-05,1603,38.8
2023-10-05,1604,29.0
2023-10-05,1605,36.05
2023-10-05,1608,20.5
2023-10-05,1609,36.9
2023-10-05,1611,16.55
2023-10-05,1612,27.45
2023-10-05,1614,37.8
2023-10-05,1615,38.6
2023-10-05,1616,10.7
2023-10-05,1617,16.3
2023-10-05,1618,28.75
2023-10-05,1626,16.85
2023-10-05,1701,22.85
2023-10-05,1702,50.3
2023-10-05,1707,156.5
2023-10-05,1708,31.15
2023-10-05,1709,21.2
2023-10-05,1710,18.8
2023-10-05,1711,19.05
2023-10-05,1712,36.4
2023-10-05,1713,35.25
2023-10-05,1714,8.25
2023-10-05,1717,28.25
2023-10-05,1718,7.83
2023-10-05,1720,65.6
2023-10-05,1721,13.25
2023-10-05,1722,59.5
2023-10-05,1723,112.5
2023-10-05,1725,20.35
2023-10-05,1726,73.1
2023-10-05,1727,28.5
2023-10-05,1730,57.0
2023-10-05,1731,20.75
2023-10-05,1732,24.85
2023-10-05,1733,26.8
2023-10-05,1734,31.65
2023-10-05,1735,16.9
2023-10-05,1736,78.3
2023-10-05,1737,33.15
2023-10-05,1752,55.4
2023-10-05,1760,104.0
2023-10-05,1762,58.2
2023-10-05,1773,132.0
2023-10-05,1783,56.4
2023-10-05,1786,85.8
2023-10-05,1789,27.4
2023-10-05,1795,235.0
2023-10-05,1802,19.15
2023-10-05,1806,9.22
2023-10-05,1808,93.0
2023-10-05,1809,14.8
2023-10-05,1810,19.1
2023-10-05,1817,35.15
2023-10-05,1903,55.2
2023-10-05,1904,28.45
2023-10-05,1905,22.0
2023-10-05,1906,15.45
2023-10-05,1907,31.85
2023-10-05,1909,14.15
2023-10-05,2002,24.55
2023-10-05,2002A,44.05
2023-10-05,2006,59.7
2023-10-05,2007,9.56
2023-10-05,2008,20.45
2023-10-05,2009,28.9
2023-10-05,2010,16.9
2023-10-05,2012,22.7
2023-10-05,2013,53.0
2023-10-05,2014,21.9
2023-10-05,2015,65.2
2023-10-05,2017,13.4
2023-10-05,2020,28.85
2023-10-05,2022,12.9
2023-10-05,2023,15.25
2023-10-05,2024,17.8
2023-10-05,2025,7.74
2023-10-05,2027,36.65
2023-10-05,2028,23.05
2023-10-05,2029,23.8
2023-10-05,2030,17.9
2023-10-05,2031,45.95
2023-10-05,2032,16.35
2023-10-05,2033,14.35
2023-10-05,2034,26.9
2023-10-05,2038,17.3
2023-10-05,2049,201.5
2023-10-05,2059,930.0
2023-10-05,2062,22.1
2023-10-05,2069,16.25
