date,underlying,underlying_name,call_value,call_volume,call_trades,call_up_value,call_down_value,call_n,put_value,put_volume,put_trades,put_up_value,put_down_value,put_n,call_spread,call_quote_ratio,call_bidqty,call_askqty
2026-04-09,6269,台郡,2174110.0,2672000.0,82.0,1881680.0,67440.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6271,同欣電,32239160.0,28555000.0,952.0,25145020.0,5636650.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6278,台表科,261610.0,557000.0,10.0,610.0,163000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6282,康舒,11244940.0,12207000.0,401.0,8685860.0,1180630.0,86.0,1760.0,1000.0,1.0,0.0,0.0,1.0,,,,
2026-04-09,6285,啟碁,98108290.0,51800000.0,2167.0,84827530.0,12902600.0,127.0,1170940.0,1136000.0,21.0,0.0,94780.0,8.0,,,,
2026-04-09,6409,旭隼,547700.0,927000.0,69.0,150.0,534250.0,14.0,10400.0,5000.0,1.0,10400.0,0.0,1.0,,,,
2026-04-09,6412,群電,11370.0,45000.0,4.0,0.0,11370.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6414,樺漢,1074790.0,1120000.0,45.0,0.0,1069670.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6415,矽力*-KY,21393910.0,19083000.0,820.0,31280.0,21282840.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6438,迅得,18492700.0,19321000.0,843.0,17705750.0,223900.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6442,光聖,1122150.0,174000.0,49.0,13100.0,1097550.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6449,鈺邦,456530.0,1168000.0,22.0,282580.0,10560.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6451,訊芯-KY,5994800.0,1890000.0,255.0,4893600.0,0.0,43.0,12330.0,55000.0,11.0,0.0,8970.0,2.0,,,,
2026-04-09,6456,GIS-KY,4652380.0,1864000.0,73.0,0.0,4375110.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6472,保瑞,1945890.0,4438000.0,185.0,0.0,1768310.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6491,晶碩,31640.0,62000.0,8.0,10690.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6505,台塑化,1963430.0,2843000.0,105.0,0.0,1884950.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6515,穎崴,261850.0,38000.0,16.0,222250.0,0.0,2.0,120.0,12000.0,3.0,0.0,0.0,1.0,,,,
2026-04-09,6526,達發,63880.0,38000.0,9.0,0.0,63880.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6531,愛普*,15212050.0,13220000.0,586.0,13545480.0,626270.0,77.0,116890.0,83000.0,9.0,0.0,116890.0,3.0,,,,
2026-04-09,6533,晶心科,2580.0,32000.0,4.0,0.0,1960.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6605,帝寶,4500.0,10000.0,1.0,0.0,4500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6669,緯穎,37610870.0,40043000.0,1175.0,15480320.0,13854020.0,206.0,421960.0,2317000.0,35.0,0.0,373750.0,14.0,,,,
2026-04-09,6670,復盛應用,200090.0,149000.0,8.0,0.0,195490.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6672,騰輝電子-KY,540100.0,354000.0,36.0,540100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6691,洋基工程,9475510.0,15326000.0,295.0,9126860.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6706,惠特,27834480.0,26079000.0,603.0,26678040.0,763820.0,62.0,47110.0,82000.0,10.0,760.0,33350.0,4.0,,,,
2026-04-09,6719,力智,105820.0,377000.0,21.0,0.0,73920.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6753,龍德造船,1056480.0,1621000.0,36.0,490.0,1055450.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6757,台灣虎航,7060.0,9000.0,3.0,200.0,6860.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6768,志強-KY,37370.0,260000.0,9.0,0.0,37370.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6770,力積電,31388860.0,4864000.0,359.0,324200.0,30098650.0,52.0,1183630.0,1909000.0,93.0,1144710.0,0.0,13.0,,,,
2026-04-09,6781,AES-KY,18507680.0,32652000.0,657.0,1820.0,18442140.0,98.0,4180.0,10000.0,2.0,0.0,0.0,1.0,,,,
2026-04-09,6782,視陽,81720.0,167000.0,12.0,60760.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6789,采鈺,6218730.0,5658000.0,266.0,351220.0,5584040.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6805,富世達,26393580.0,19122000.0,585.0,264880.0,23830060.0,96.0,26210.0,61000.0,5.0,25450.0,0.0,4.0,,,,
2026-04-09,6830,汎銓,4607570.0,576000.0,145.0,0.0,3368570.0,12.0,839330.0,1982000.0,184.0,839330.0,0.0,2.0,,,,
2026-04-09,6862,三集瑞-KY,721420.0,1645000.0,49.0,720330.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6869,雲豹能源,166400.0,520000.0,6.0,0.0,166400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6873,泓德能源,240330.0,837000.0,8.0,0.0,240330.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6890,來億-KY,77800.0,1196000.0,21.0,0.0,41040.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6919,康霈*,4532960.0,2486000.0,166.0,1776680.0,891960.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6933,AMAX-KY,2103750.0,3522000.0,36.0,0.0,2103750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6937,天虹,13020500.0,9729000.0,280.0,12358540.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6944,兆聯實業,37097640.0,17103000.0,1026.0,36707710.0,0.0,86.0,3720.0,2000.0,1.0,0.0,3720.0,1.0,,,,
2026-04-09,6962,奕力-KY,22210.0,27000.0,6.0,22110.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,6994,富威電力,26270.0,198000.0,18.0,7720.0,18550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,7722,LINEPAY,1300.0,20000.0,2.0,0.0,900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,7749,意騰-KY,34830.0,272000.0,11.0,0.0,34830.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,7750,新代,469150.0,367000.0,36.0,60290.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,7780,大研生醫*,274080.0,1054000.0,18.0,0.0,274080.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,7788,松川精密,3850.0,5000.0,1.0,0.0,3850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8016,矽創,3342050.0,3470000.0,93.0,602460.0,655920.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8028,昇陽半導體,32319530.0,41305000.0,1472.0,30020770.0,10000.0,133.0,431210.0,871000.0,27.0,0.0,431210.0,2.0,,,,
2026-04-09,8033,雷虎,32570.0,19000.0,6.0,0.0,32570.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8039,台虹,27432780.0,19448000.0,912.0,26052980.0,0.0,100.0,70000.0,224000.0,21.0,0.0,70000.0,2.0,,,,
2026-04-09,8046,南電,16377450.0,2682000.0,303.0,14288650.0,0.0,40.0,1073960.0,1774000.0,109.0,2940.0,1071020.0,4.0,,,,
2026-04-09,8070,長華*,2776650.0,2693000.0,47.0,1371220.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8081,致新,86560.0,118000.0,8.0,0.0,86560.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8103,瀚荃,8132000.0,6479000.0,124.0,7745090.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8110,華東,55020.0,35000.0,10.0,0.0,55020.0,2.0,186500.0,444000.0,9.0,186500.0,0.0,2.0,,,,
2026-04-09,8112,至上,20160530.0,13087000.0,623.0,3232530.0,16156290.0,109.0,72890.0,92000.0,13.0,32500.0,40390.0,3.0,,,,
2026-04-09,8114,振樺電,456400.0,1321000.0,32.0,0.0,446580.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8131,福懋科,1202350.0,1790000.0,75.0,814450.0,271660.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8150,南茂,8227670.0,6391000.0,305.0,1600410.0,5897690.0,74.0,12640.0,12000.0,2.0,12640.0,0.0,1.0,,,,
2026-04-09,8163,達方,30000.0,150000.0,1.0,30000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8210,勤誠,31566100.0,40634000.0,888.0,4587920.0,24267820.0,111.0,475110.0,486000.0,27.0,473530.0,1580.0,5.0,,,,
2026-04-09,8215,明基材,40470.0,33000.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8249,菱光,2400.0,15000.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8261,富鼎,4780490.0,7045000.0,197.0,0.0,4509460.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8271,宇瞻,11075110.0,7685000.0,279.0,1150720.0,7481850.0,39.0,1263200.0,761000.0,10.0,52120.0,1171550.0,5.0,,,,
2026-04-09,8374,羅昇,33500.0,225000.0,13.0,0.0,30300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8422,可寧衛*,4232760.0,7068000.0,210.0,0.0,4199810.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8464,億豐,900.0,10000.0,1.0,0.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8478,東哥遊艇,38360.0,139000.0,5.0,0.0,30860.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8499,鼎炫-KY,25590.0,189000.0,7.0,13210.0,10080.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,8996,高力,1497960.0,725000.0,66.0,1497960.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,9105,泰金寶-DR,14070.0,45000.0,19.0,0.0,6050.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,9904,寶成,102260.0,714000.0,9.0,0.0,97860.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,9914,美利達,360430.0,1066000.0,26.0,0.0,347100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,9921,巨大,123520.0,1018000.0,13.0,0.0,33360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,9938,百和,26930.0,40000.0,5.0,0.0,17220.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,9945,潤泰新,35000.0,60000.0,4.0,10000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,9958,世紀鋼,1610390.0,3730000.0,69.0,0.0,1610290.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-09,IX0001,臺股指數,30897000.0,13231000.0,586.0,2307710.0,23079440.0,113.0,16278280.0,19208000.0,679.0,7594930.0,3624390.0,130.0,,,,
2026-04-09,IX0027,電子類,509780.0,193000.0,22.0,0.0,509780.0,9.0,314260.0,204000.0,25.0,179240.0,0.0,5.0,,,,
2026-04-09,IX0039,金融類,33880.0,21000.0,6.0,0.0,33880.0,3.0,1460.0,2000.0,2.0,890.0,0.0,2.0,,,,
2026-04-09,,,241830.0,134000.0,8.0,0.0,1200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,0050,元大台灣50,44286100.0,22396000.0,646.0,41626760.0,133730.0,86.0,12545300.0,9958000.0,342.0,6600.0,10649380.0,54.0,,,,
2026-04-10,0052,富邦科技,1270850.0,429000.0,42.0,683810.0,0.0,10.0,21500.0,40000.0,2.0,0.0,19700.0,2.0,,,,
2026-04-10,0056,元大高股息,90320.0,46000.0,4.0,90320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00631L,元大台灣50正2,8128300.0,4768000.0,325.0,6821980.0,0.0,49.0,3163900.0,3592000.0,128.0,0.0,2926420.0,25.0,,,,
2026-04-10,00632R,元大台灣50反1,6160980.0,9917000.0,315.0,8460.0,5918930.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00633L,富邦上証正2,625240.0,1434000.0,60.0,415660.0,2680.0,22.0,173160.0,462000.0,37.0,60110.0,83870.0,5.0,,,,
2026-04-10,00635U,期元大S&P黃金(原名：元大S&P黃金),4595010.0,4711000.0,197.0,3295830.0,0.0,63.0,709770.0,732000.0,9.0,0.0,706800.0,4.0,,,,
2026-04-10,00637L,元大滬深300正2,5759870.0,4563000.0,247.0,4267410.0,38780.0,52.0,836430.0,1511000.0,52.0,0.0,793950.0,12.0,,,,
2026-04-10,00640L,富邦日本正2,619380.0,328000.0,24.0,0.0,496840.0,6.0,396300.0,305000.0,10.0,0.0,388500.0,3.0,,,,
2026-04-10,00641R,富邦日本反1,49200.0,108000.0,6.0,0.0,48280.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00642U,期元大S&P石油(原名：元大S&P石油),9063400.0,3716000.0,215.0,336790.0,7164520.0,39.0,458010.0,184000.0,18.0,94350.0,346560.0,8.0,,,,
2026-04-10,00647L,元大S&P500正2,89910.0,90000.0,8.0,0.0,1020.0,5.0,256220.0,237000.0,8.0,0.0,116200.0,6.0,,,,
2026-04-10,00648R,元大S&P500反1,152970.0,337000.0,8.0,0.0,151490.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00650L,復華香港正2,1354650.0,2247000.0,42.0,839620.0,0.0,17.0,128620.0,259000.0,16.0,0.0,100300.0,5.0,,,,
2026-04-10,00651R,復華香港反1,380.0,1000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00655L,國泰中國A50正2,913860.0,870000.0,12.0,0.0,0.0,11.0,18200.0,27000.0,16.0,0.0,12250.0,3.0,,,,
2026-04-10,00662,富邦NASDAQ,11400.0,61000.0,5.0,11400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00663L,國泰臺灣加權正2,5174580.0,3750000.0,85.0,2155420.0,0.0,12.0,958310.0,1918000.0,48.0,0.0,921190.0,8.0,,,,
2026-04-10,00664R,國泰臺灣加權反1,2554740.0,9368000.0,92.0,0.0,2537710.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00665L,富邦恒生國企正2,820400.0,1400000.0,13.0,0.0,16400.0,7.0,109220.0,132000.0,3.0,0.0,109220.0,1.0,,,,
2026-04-10,00668,國泰美國道瓊,140680.0,260000.0,5.0,140680.0,0.0,2.0,34920.0,31000.0,2.0,0.0,34920.0,2.0,,,,
2026-04-10,00669R,國泰美國道瓊反1,993010.0,2759000.0,14.0,0.0,403750.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00670L,富邦NASDAQ正2,1378500.0,445000.0,25.0,1368960.0,0.0,9.0,1260590.0,1169000.0,36.0,0.0,1191670.0,11.0,,,,
2026-04-10,00673R,期元大S&P原油反1(原名：元大S&P原油反1),1907240.0,1478000.0,107.0,411390.0,1340770.0,13.0,80500.0,14000.0,2.0,0.0,0.0,1.0,,,,
2026-04-10,00674R,期元大S&P黃金反1(原名：元大S&P黃金反1),21830.0,59000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00676R,富邦臺灣加權反1,79840.0,231000.0,6.0,0.0,79840.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00680L,元大美債20正2,8547400.0,12530000.0,82.0,0.0,6102060.0,13.0,38500.0,50000.0,1.0,0.0,0.0,1.0,,,,
2026-04-10,00688L,國泰20年美債正2,1717620.0,2441000.0,14.0,0.0,3620.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00693U,期街口S&P黃豆,452810.0,586000.0,26.0,161880.0,0.0,12.0,1100.0,10000.0,1.0,0.0,0.0,1.0,,,,
2026-04-10,00706L,期元大S&P日圓正2(原名：元大S&P日圓正2),2163750.0,2975000.0,21.0,0.0,2087520.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00708L,期元大S&P黃金正2(原名：元大S&P黃金正2),4326230.0,3341000.0,162.0,2442940.0,0.0,63.0,214450.0,299000.0,10.0,0.0,91560.0,8.0,,,,
2026-04-10,00712,復華富時不動產,2700.0,10000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00715L,期街口布蘭特正2,8918610.0,5748000.0,240.0,16850.0,7963300.0,52.0,258890.0,84000.0,7.0,19060.0,236180.0,5.0,,,,
2026-04-10,00738U,期元大道瓊白銀(原名：元大道瓊白銀),6140210.0,4444000.0,165.0,3554130.0,19880.0,70.0,200360.0,116000.0,7.0,0.0,149060.0,4.0,,,,
2026-04-10,00753L,中信中國50正2,68670.0,708000.0,16.0,61730.0,0.0,7.0,18880.0,16000.0,1.0,0.0,18880.0,1.0,,,,
2026-04-10,00757,統一FANG+,215410.0,100000.0,6.0,215410.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00763U,期街口道瓊銅,311200.0,454000.0,21.0,101530.0,0.0,11.0,9200.0,20000.0,2.0,0.0,0.0,1.0,,,,
2026-04-10,00830,國泰費城半導體,568040.0,161000.0,45.0,513090.0,0.0,10.0,1143930.0,1053000.0,27.0,0.0,1133000.0,6.0,,,,
2026-04-10,00852L,國泰美國道瓊正2,143950.0,138000.0,6.0,127390.0,0.0,2.0,55200.0,51000.0,3.0,0.0,48800.0,2.0,,,,
2026-04-10,00878,國泰永續高股息,104340.0,82000.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00881,國泰台灣科技龍頭,61450.0,22000.0,7.0,25150.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00882,中信中國高股息,41000.0,51000.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00885,富邦越南,1537070.0,1015000.0,19.0,897810.0,16960.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00891,中信關鍵半導體,13520.0,5000.0,3.0,13520.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00896,中信綠能及電動車,6740.0,2000.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,00919,群益台灣精選高息,148440.0,76000.0,2.0,0.0,0.0,1.0,3200.0,4000.0,1.0,0.0,0.0,1.0,,,,
2026-04-10,1101,台泥,6600600.0,8043000.0,247.0,5610640.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1215,卜蜂,97470.0,78000.0,6.0,70890.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1216,統一,271040.0,707000.0,29.0,10560.0,217070.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1301,台塑,3758750.0,3916000.0,150.0,1740.0,3262220.0,50.0,125760.0,248000.0,10.0,14460.0,111300.0,3.0,,,,
2026-04-10,1303,南亞,29183680.0,21684000.0,1170.0,5450.0,28897700.0,143.0,623810.0,793000.0,24.0,609360.0,0.0,8.0,,,,
2026-04-10,1304,台聚,10292360.0,5705000.0,226.0,6825010.0,3288960.0,20.0,8760.0,3000.0,1.0,8760.0,0.0,1.0,,,,
2026-04-10,1305,華夏,231830.0,214000.0,6.0,119830.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1307,三芳,155000.0,250000.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1308,亞聚,1478430.0,1923000.0,67.0,0.0,1407410.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1312,國喬,2195990.0,3827000.0,55.0,0.0,1732190.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1313,聯成,5200.0,4000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1319,東陽,20730.0,42000.0,7.0,19130.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1326,台化,5192490.0,4044000.0,169.0,117580.0,4687650.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1402,遠東新,161800.0,253000.0,13.0,0.0,144300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1409,新纖,1256770.0,1322000.0,43.0,878300.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1476,儒鴻,313130.0,1225000.0,32.0,0.0,225350.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1477,聚陽,319040.0,1198000.0,48.0,0.0,319040.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1503,士電,1890430.0,4599000.0,51.0,1780480.0,0.0,26.0,14700.0,10000.0,1.0,0.0,14700.0,1.0,,,,
2026-04-10,1504,東元,894300.0,2740000.0,57.0,89370.0,31050.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1513,中興電,4039580.0,8538000.0,100.0,3527350.0,0.0,36.0,75210.0,46000.0,3.0,0.0,75210.0,1.0,,,,
2026-04-10,1514,亞力,875400.0,1847000.0,49.0,489660.0,120200.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1519,華城,5386940.0,9155000.0,289.0,2139600.0,1470850.0,62.0,1057990.0,2692000.0,17.0,67840.0,990150.0,6.0,,,,
2026-04-10,1522,堤維西,23160.0,122000.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1536,和大,42540.0,181000.0,10.0,0.0,31990.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1560,中砂,27898210.0,15883000.0,566.0,24426000.0,1992170.0,73.0,153610.0,733000.0,27.0,5100.0,147850.0,5.0,,,,
2026-04-10,1582,信錦,3729960.0,4112000.0,106.0,0.0,1357010.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1590,亞德客-KY,8021140.0,9261000.0,246.0,7885930.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1597,直得,154650.0,322000.0,28.0,154650.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1605,華新,4232410.0,5475000.0,220.0,2491690.0,151470.0,68.0,30660.0,17000.0,5.0,4680.0,25980.0,3.0,,,,
2026-04-10,1608,華榮,90230.0,254000.0,7.0,3250.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1609,大亞,218680.0,392000.0,18.0,166780.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1616,億泰,320.0,16000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1618,合機,11550.0,15000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1708,東鹼,1632320.0,1945000.0,72.0,0.0,484830.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1710,東聯,1107540.0,1787000.0,12.0,0.0,982720.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1711,永光,7610920.0,4123000.0,274.0,6417080.0,630670.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1714,和桐,910500.0,824000.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1717,長興,42982580.0,25853000.0,1890.0,41668060.0,1240780.0,63.0,397660.0,599000.0,45.0,0.0,397660.0,2.0,,,,
2026-04-10,1718,中纖,365740.0,456000.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1723,中碳,63840.0,76000.0,5.0,49140.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1736,喬山,2200.0,110000.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1773,勝一,1455150.0,1771000.0,96.0,0.0,1455150.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1786,科妍,24400.0,107000.0,6.0,5160.0,19240.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,1795,美時,2460830.0,3806000.0,135.0,2223300.0,135500.0,46.0,14800.0,40000.0,4.0,0.0,0.0,1.0,,,,
2026-04-10,1802,台玻,20984310.0,11251000.0,770.0,64800.0,20649990.0,48.0,655630.0,2793000.0,39.0,653620.0,0.0,10.0,,,,
2026-04-10,2002,中鋼,6499310.0,9532000.0,344.0,1706180.0,4096840.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,2009,第一銅,430310.0,1374000.0,35.0,346230.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,2014,中鴻,259840.0,346000.0,10.0,89760.0,170080.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,2027,大成鋼,12343980.0,11081000.0,425.0,1352870.0,10413190.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,2031,新光鋼,2060.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,2034,允強,21100.0,76000.0,5.0,21100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-04-10,2049,上銀,22221640.0,21429000.0,598.0,1870740.0,20149540.0,70.0,22300.0,10000.0,1.0,22300.0,0.0,1.0,,,,
