date,underlying,underlying_name,call_value,call_volume,call_trades,call_up_value,call_down_value,call_n,put_value,put_volume,put_trades,put_up_value,put_down_value,put_n
2024-07-01,2368,金像電,115480.0,278000.0,4.0,115480.0,0.0,1.0,285010.0,345000.0,16.0,33100.0,125470.0,9.0
2024-07-01,2371,大同,811880.0,1141000.0,28.0,0.0,810020.0,5.0,138990.0,91000.0,7.0,30200.0,0.0,5.0
2024-07-01,2374,佳能,0.0,0.0,0.0,0.0,0.0,0.0,134300.0,250000.0,7.0,134300.0,0.0,2.0
2024-07-01,2376,技嘉,792740.0,684000.0,8.0,140400.0,0.0,4.0,442020.0,323000.0,12.0,0.0,333920.0,9.0
2024-07-01,2377,微星,0.0,0.0,0.0,0.0,0.0,0.0,78240.0,139000.0,3.0,0.0,0.0,2.0
2024-07-01,2379,瑞昱,87440.0,200000.0,4.0,0.0,87440.0,2.0,333470.0,326000.0,19.0,205430.0,0.0,6.0
2024-07-01,2383,台光電,237650.0,248000.0,18.0,0.0,232850.0,3.0,181250.0,385000.0,8.0,5400.0,0.0,6.0
2024-07-01,2385,群光,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,15000.0,2.0,8250.0,0.0,2.0
2024-07-01,2388,威盛,144930.0,227000.0,9.0,0.0,143280.0,4.0,405520.0,386000.0,7.0,307580.0,0.0,6.0
2024-07-01,2392,正崴,0.0,0.0,0.0,0.0,0.0,0.0,94690.0,62000.0,6.0,10190.0,0.0,3.0
2024-07-01,2402,毅嘉,50740.0,86000.0,2.0,50740.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,2408,南亞科,0.0,0.0,0.0,0.0,0.0,0.0,80490.0,114000.0,5.0,0.0,0.0,3.0
2024-07-01,2409,友達,0.0,0.0,0.0,0.0,0.0,0.0,285940.0,421000.0,7.0,0.0,0.0,4.0
2024-07-01,2421,建準,81270.0,251000.0,8.0,0.0,81270.0,3.0,95910.0,88000.0,5.0,91570.0,0.0,3.0
2024-07-01,2439,美律,832600.0,1487000.0,19.0,0.0,832600.0,3.0,118500.0,201000.0,6.0,118500.0,0.0,2.0
2024-07-01,2449,京元電子,1189790.0,1291000.0,34.0,0.0,1189790.0,1.0,1098160.0,2010000.0,52.0,630530.0,0.0,13.0
2024-07-01,2454,聯發科,13737280.0,13198000.0,334.0,13579750.0,0.0,32.0,3566510.0,6418000.0,164.0,0.0,2868590.0,45.0
2024-07-01,2455,全新,0.0,0.0,0.0,0.0,0.0,0.0,14530.0,26000.0,5.0,13990.0,540.0,2.0
2024-07-01,2457,飛宏,4350.0,15000.0,1.0,0.0,0.0,1.0,52130.0,44000.0,2.0,26460.0,0.0,2.0
2024-07-01,2458,義隆,198610.0,509000.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,2464,盟立,0.0,0.0,0.0,0.0,0.0,0.0,104690.0,110000.0,12.0,0.0,55640.0,5.0
2024-07-01,2467,志聖,2741040.0,2555000.0,53.0,2741040.0,0.0,3.0,767760.0,1688000.0,38.0,0.0,449620.0,5.0
2024-07-01,2472,立隆電,332410.0,480000.0,11.0,0.0,332410.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,2476,鉅祥,925910.0,971000.0,25.0,0.0,925910.0,3.0,13120.0,8000.0,3.0,13120.0,0.0,1.0
2024-07-01,2486,一詮,2329290.0,1723000.0,29.0,648020.0,16690.0,6.0,65050.0,291000.0,12.0,43300.0,0.0,6.0
2024-07-01,2492,華新科,410120.0,572000.0,3.0,0.0,410120.0,1.0,274630.0,379000.0,8.0,274630.0,0.0,2.0
2024-07-01,2498,宏達電,43410.0,109000.0,4.0,0.0,43410.0,2.0,1040.0,1000.0,1.0,1040.0,0.0,1.0
2024-07-01,2520,冠德,714610.0,831000.0,30.0,51860.0,0.0,6.0,232410.0,228000.0,8.0,27370.0,196740.0,6.0
2024-07-01,2548,華固,1059210.0,1364000.0,37.0,1059210.0,0.0,4.0,2140.0,2000.0,1.0,0.0,0.0,1.0
2024-07-01,2603,長榮,9688930.0,8446000.0,220.0,3130880.0,6132890.0,35.0,3366180.0,3793000.0,145.0,2089020.0,123600.0,39.0
2024-07-01,2605,新興,0.0,0.0,0.0,0.0,0.0,0.0,105410.0,106000.0,4.0,0.0,0.0,2.0
2024-07-01,2606,裕民,16050.0,20000.0,3.0,16050.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,2609,陽明,2561250.0,1151000.0,54.0,20950.0,2465200.0,13.0,3630280.0,4698000.0,109.0,3150950.0,0.0,19.0
2024-07-01,2610,華航,107330.0,137000.0,7.0,107330.0,0.0,1.0,350110.0,321000.0,18.0,0.0,350110.0,5.0
2024-07-01,2615,萬海,1756170.0,1383000.0,93.0,0.0,1756170.0,4.0,3250720.0,7216000.0,183.0,2490710.0,0.0,11.0
2024-07-01,2618,長榮航,1071770.0,1079000.0,14.0,1061830.0,0.0,3.0,127340.0,288000.0,18.0,1800.0,60240.0,8.0
2024-07-01,2634,漢翔,1250.0,2000.0,2.0,0.0,0.0,1.0,4950.0,5000.0,1.0,0.0,0.0,1.0
2024-07-01,2637,慧洋-KY,0.0,0.0,0.0,0.0,0.0,0.0,88000.0,59000.0,2.0,88000.0,0.0,1.0
2024-07-01,2727,王品,90090.0,188000.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,2731,雄獅,118200.0,200000.0,4.0,52920.0,0.0,2.0,18620.0,26000.0,2.0,0.0,18620.0,1.0
2024-07-01,2881,富邦金,170440.0,237000.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,2882,國泰金,67600.0,98000.0,3.0,0.0,0.0,1.0,232530.0,159000.0,14.0,0.0,224130.0,2.0
2024-07-01,2891,中信金,0.0,0.0,0.0,0.0,0.0,0.0,288350.0,801000.0,3.0,288350.0,0.0,1.0
2024-07-01,3005,神基,386370.0,641000.0,17.0,0.0,203940.0,5.0,725260.0,760000.0,16.0,587490.0,67500.0,8.0
2024-07-01,3006,晶豪科,180360.0,242000.0,10.0,0.0,180360.0,3.0,144760.0,281000.0,7.0,131800.0,0.0,2.0
2024-07-01,3008,大立光,1594340.0,1148000.0,44.0,0.0,1594340.0,2.0,241260.0,624000.0,30.0,230600.0,0.0,10.0
2024-07-01,3013,晟銘電,0.0,0.0,0.0,0.0,0.0,0.0,315530.0,1018000.0,5.0,315530.0,0.0,1.0
2024-07-01,3014,聯陽,53040.0,104000.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,3017,奇鋐,4248210.0,3147000.0,230.0,0.0,2788990.0,12.0,3483600.0,5166000.0,151.0,3235350.0,6400.0,33.0
2024-07-01,3029,零壹,23280.0,19000.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,3030,德律,0.0,0.0,0.0,0.0,0.0,0.0,156610.0,119000.0,4.0,156610.0,0.0,1.0
2024-07-01,3033,威健,294700.0,485000.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,3034,聯詠,404180.0,624000.0,13.0,15080.0,0.0,2.0,4754320.0,6633000.0,128.0,0.0,4103560.0,10.0
2024-07-01,3035,智原,63620.0,88000.0,11.0,0.0,62900.0,5.0,180860.0,467000.0,15.0,69860.0,74100.0,8.0
2024-07-01,3037,欣興,259360.0,525000.0,6.0,41000.0,0.0,2.0,177360.0,262000.0,7.0,20200.0,58800.0,5.0
2024-07-01,3042,晶技,114390.0,221000.0,7.0,0.0,0.0,2.0,4160.0,12000.0,2.0,0.0,0.0,1.0
2024-07-01,3044,健鼎,0.0,0.0,0.0,0.0,0.0,0.0,11070.0,9000.0,1.0,11070.0,0.0,1.0
2024-07-01,3059,華晶科,0.0,0.0,0.0,0.0,0.0,0.0,26500.0,25000.0,1.0,0.0,26500.0,1.0
2024-07-01,3062,建漢,0.0,0.0,0.0,0.0,0.0,0.0,77200.0,66000.0,6.0,77200.0,0.0,1.0
2024-07-01,3189,景碩,0.0,0.0,0.0,0.0,0.0,0.0,512300.0,373000.0,12.0,0.0,132300.0,3.0
2024-07-01,3231,緯創,932920.0,2022000.0,28.0,499550.0,25500.0,9.0,297520.0,506000.0,16.0,3080.0,0.0,11.0
2024-07-01,3312,弘憶股,0.0,0.0,0.0,0.0,0.0,0.0,456030.0,1646000.0,95.0,0.0,456030.0,2.0
2024-07-01,3376,新日興,2240510.0,2409000.0,82.0,0.0,2240510.0,4.0,68300.0,150000.0,5.0,41000.0,0.0,4.0
2024-07-01,3406,玉晶光,179790.0,121000.0,15.0,0.0,168520.0,4.0,746220.0,1509000.0,40.0,642830.0,32450.0,9.0
2024-07-01,3413,京鼎,540490.0,649000.0,8.0,147410.0,0.0,2.0,343860.0,1145000.0,9.0,0.0,210070.0,4.0
2024-07-01,3416,融程電,40870.0,67000.0,2.0,0.0,40870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,3443,創意,3540230.0,2703000.0,100.0,9200.0,3497570.0,6.0,488050.0,1236000.0,24.0,396730.0,10670.0,11.0
2024-07-01,3450,聯鈞,2996890.0,2473000.0,158.0,2996890.0,0.0,3.0,540450.0,2144000.0,53.0,0.0,530450.0,4.0
2024-07-01,3481,群創,419750.0,721000.0,17.0,0.0,419750.0,2.0,928980.0,577000.0,19.0,224760.0,0.0,9.0
2024-07-01,3532,台勝科,310120.0,501000.0,14.0,310120.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,3533,嘉澤,555440.0,388000.0,21.0,0.0,555440.0,3.0,174890.0,458000.0,19.0,174890.0,0.0,7.0
2024-07-01,3563,牧德,168540.0,183000.0,5.0,0.0,0.0,2.0,21120.0,96000.0,1.0,0.0,21120.0,1.0
2024-07-01,3583,辛耘,4247040.0,4743000.0,160.0,4247040.0,0.0,10.0,268030.0,459000.0,23.0,0.0,268030.0,2.0
2024-07-01,3592,瑞鼎,37370.0,101000.0,4.0,0.0,37370.0,1.0,93840.0,112000.0,2.0,0.0,93840.0,1.0
2024-07-01,3617,碩天,223320.0,252000.0,5.0,223320.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,3653,健策,140900.0,201000.0,11.0,0.0,20900.0,2.0,581280.0,1927000.0,51.0,519490.0,14590.0,15.0
2024-07-01,3661,世芯-KY,253560.0,279000.0,23.0,253560.0,0.0,3.0,455070.0,316000.0,35.0,0.0,445830.0,13.0
2024-07-01,3694,海華,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,5000.0,1.0,0.0,1550.0,1.0
2024-07-01,3702,大聯大,8200.0,20000.0,2.0,8200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,3708,上緯投控,216670.0,340000.0,17.0,216670.0,0.0,2.0,1212760.0,2078000.0,30.0,0.0,1212760.0,5.0
2024-07-01,3711,日月光投控,607780.0,627000.0,20.0,334560.0,220740.0,4.0,2005960.0,4741000.0,91.0,0.0,2005960.0,7.0
2024-07-01,3712,永崴投控,112340.0,145000.0,9.0,10080.0,102260.0,2.0,12450.0,55000.0,2.0,12450.0,0.0,1.0
2024-07-01,3715,定穎投控,35120.0,54000.0,7.0,0.0,35120.0,3.0,184310.0,179000.0,7.0,97270.0,0.0,3.0
2024-07-01,4532,瑞智,30160.0,38000.0,2.0,0.0,30160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,4746,台耀,113240.0,284000.0,7.0,43150.0,0.0,3.0,2580.0,3000.0,1.0,0.0,0.0,1.0
2024-07-01,4763,材料*-KY,312120.0,473000.0,28.0,246610.0,34160.0,5.0,654670.0,660000.0,10.0,0.0,626790.0,5.0
2024-07-01,4766,南寶,0.0,0.0,0.0,0.0,0.0,0.0,6900.0,20000.0,2.0,0.0,6900.0,1.0
2024-07-01,4915,致伸,608780.0,998000.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,4919,新唐,102670.0,96000.0,13.0,0.0,102670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,4938,和碩,582210.0,752000.0,24.0,582210.0,0.0,3.0,392250.0,1042000.0,14.0,0.0,283330.0,2.0
2024-07-01,4958,臻鼎-KY,1245400.0,1719000.0,32.0,0.0,1245400.0,2.0,469700.0,751000.0,11.0,389970.0,36070.0,5.0
2024-07-01,4961,天鈺,1130040.0,1440000.0,21.0,0.0,1130040.0,2.0,3500.0,10000.0,1.0,0.0,0.0,1.0
2024-07-01,4968,立積,900580.0,907000.0,39.0,0.0,900580.0,4.0,1080860.0,1469000.0,24.0,1057460.0,0.0,6.0
2024-07-01,5222,全訊,46000.0,100000.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,5234,達興材料,917590.0,1150000.0,46.0,283110.0,547560.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,5258,虹堡,62720.0,112000.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,5269,祥碩,0.0,0.0,0.0,0.0,0.0,0.0,526490.0,624000.0,20.0,500420.0,0.0,7.0
2024-07-01,5388,中磊,34650.0,99000.0,2.0,0.0,34650.0,1.0,790.0,1000.0,1.0,790.0,0.0,1.0
2024-07-01,6139,亞翔,2274310.0,2308000.0,169.0,2274310.0,0.0,2.0,87540.0,82000.0,5.0,0.0,29540.0,4.0
2024-07-01,6166,凌華,13720.0,17000.0,3.0,0.0,3000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6176,瑞儀,53580.0,94000.0,3.0,0.0,53580.0,1.0,68960.0,137000.0,5.0,55800.0,0.0,4.0
2024-07-01,6189,豐藝,45130.0,73000.0,5.0,44380.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6191,精成科,0.0,0.0,0.0,0.0,0.0,0.0,13900.0,20000.0,2.0,13900.0,0.0,1.0
