date,window,code,name,verdict,score,blk_dir,blk_wdir,blk_prem,blk_inst_ratio,streak,vol_mult,buy_days,sell_days,call_net_win,call_val_win,put_call_win,buy_ratio,blk_n,blk_value,blk_last,win_len,wq,call_spread,call_quote_ratio
2026-07-02,10,3653,健策,unclear,1.1068402713013423,neutral,-0.2491391817089344,0.0190708236750073,-8.028458546851553,1,1.474095124340719,4,6,-7912840.0,31249090.0,0.3608633083395388,0.7116081000188913,3,401507500.0,2026-06-24,10.0,,,
2026-07-02,10,3661,世芯-KY,hedge_suspect,8.693304036229408,sell,-0.4910068299364507,-0.016617595218142,-1.6847776278687103,4,4.269852989944847,6,4,252549630.0,653937620.0,0.018064735287748,0.9373066131973264,7,3571172320.0,2026-06-29,10.0,,,
2026-07-02,10,3665,貿聯-KY,unclear,0.0,neutral,0.1071044133476856,-0.0062593659638236,3.36308445053332,0,1.4557408690762752,4,6,-17461630.0,195386720.0,0.0185936894789983,0.262670398360126,2,102190000.0,2026-07-02,10.0,,,
2026-07-02,10,3702,大聯大,sell_avoid,0.0,sell,-0.5,0.0,-1.859375,0,0.9362319616169142,4,6,633880.0,26981240.0,0.0,0.0041331580405313,1,111280000.0,2026-06-25,10.0,,,
2026-07-02,10,3711,日月光投控,unclear,8.15966537937347,buy,0.4799651425126213,-0.000854863517966,20.980634500843102,3,1.8378057574879407,5,5,38024820.0,597949920.0,0.0146881531483439,0.954400568375434,16,2426151922.0,2026-07-02,10.0,,,
2026-07-02,10,4722,國精化,unclear,0.0,buy,0.5,0.147005444646098,-0.2129910753407984,0,0.825305272113481,4,6,17242870.0,60033430.0,0.0051163160259208,0.0878061545455987,1,164320000.0,2026-07-01,10.0,,,
2026-07-02,10,4919,新唐,unclear,0.652131714451942,neutral,0.0,-0.0254452926208651,4.365911569575825,1,0.652131714451942,4,6,1195020.0,40883440.0,0.0,0.9246970246507498,1,58407500.0,2026-06-18,10.0,,,
2026-07-02,10,4958,臻鼎-KY,unclear,0.0,neutral,-0.1192505398214733,-0.0017792030849463,-3.35359863490235,0,0.5125455731290313,4,6,-206358050.0,624191830.0,0.0118899185207214,0.0418771744912332,3,1659808000.0,2026-06-24,10.0,,,
2026-07-02,10,5007,三星,unclear,0.0,buy,0.5,0.0357142857142858,-0.0103448275862068,0,,0,0,0.0,0.0,,0.0,1,40600000.0,2026-06-18,10.0,,,
2026-07-02,10,5434,崇越,unclear,0.263250630006761,neutral,0.0,-0.0080328711984248,6.410958403683929,1,0.263250630006761,5,5,421720.0,4904360.0,0.0,0.7626274418242664,2,50094340.0,2026-06-25,10.0,,,
2026-07-02,10,5538,東明-KY,unclear,0.0,neutral,0.0,0.0,0.0031080031080031,0,,0,0,0.0,0.0,,0.0,1,41570100.0,2026-06-22,10.0,,,
2026-07-02,10,5871,中租-KY,unclear,0.3185548133328812,buy,0.5,0.0,0.7717751159196291,1,0.2123698755552541,4,6,-2433390.0,6019280.0,0.0,1.0,1,152045000.0,2026-06-30,10.0,,,
2026-07-02,10,5876,上海商銀,unclear,0.0,neutral,0.0,0.044205495818399,-6.245016734792408,0,,0,0,0.0,0.0,,0.0,1,15012436.0,2026-07-02,10.0,,,
2026-07-02,10,6214,精誠,unclear,1.8322963649653248,neutral,0.0,0.0885140803013129,-9.643721089611931,1,1.8322963649653248,3,7,-2972230.0,9221550.0,0.0,0.8270561106840891,3,46255000.0,2026-06-22,10.0,,,
